scope	left	right	gene	left_guides	right_guides	left_lfc	right_lfc	delta_lfc	left_fdr	right_fdr	left_rank	right_rank	left_call_0_05	right_call_0_05	left_distance_from_0_05	right_distance_from_0_05
thin	joint_exact	joint_best	SETD1A	3	3	-3.2615	-2.7059	0.5555999999999996	0.054924	0.047642	1266.0	1165.0	0	1	0.004923999999999998	0.002358000000000006
thin	joint_exact	joint_best	SF3B1	4	4	-4.8522	-3.4369	1.4152999999999998	0.002335	0.003532	157.0	183.0	1	1	0.047665000000000006	0.046468
thin	joint_exact	joint_best	SF3B2	4	4	-3.1592	-2.443	0.7161999999999997	0.112064	0.10457	1505.0	1423.0	0	0	0.062063999999999994	0.054569999999999994
thin	joint_exact	joint_best	SF3B4	4	4	-4.5548	-3.8283	0.7265000000000001	0.049768	0.143081	1140.0	1608.0	1	0	0.00023200000000000304	0.09308100000000001
thin	joint_exact	joint_best	SLMO2	4	4	-5.1281	-3.6884	1.4396999999999998	0.026656	0.043207	888.0	1049.0	1	1	0.023344000000000004	0.006793
thin	joint_exact	joint_best	SMC6	4	4	-5.598	-4.2688	1.3292000000000002	0.017471	0.015569	716.0	646.0	1	1	0.032529	0.034431
thin	joint_exact	joint_best	SMN1	4	4	-2.4524	-1.948	0.5044	0.036737	0.126953	1020.0	1536.0	1	0	0.013263000000000004	0.07695300000000001
thin	joint_exact	joint_best	SMU1	4	4	-6.3666	-5.804	0.5625999999999998	0.000874	0.001344	13.0	55.0	1	1	0.049126	0.048656000000000005
thin	joint_exact	joint_best	SNRNP200	3	3	-3.95	-3.2956	0.6544000000000003	0.02023	0.067468	850.0	1318.0	1	0	0.02977	0.017467999999999997
thin	joint_exact	joint_best	SNRNP25	4	4	-6.0519	-4.3311	1.7207999999999997	0.001973	0.004036	143.0	221.0	1	1	0.048027	0.045964000000000005
thin	joint_exact	joint_best	SNRNP35	4	4	-3.92	-3.3543	0.5657000000000001	0.018138	0.022306	736.0	783.0	1	1	0.031862	0.027694000000000003
thin	joint_exact	joint_best	SNRPD2	4	4	-4.3575	-3.502	0.8555000000000001	0.012857	0.01345	605.0	597.0	1	1	0.037143	0.03655
thin	joint_exact	joint_best	SNRPD3	3	3	-4.8662	-3.9182	0.948	0.030006	0.029974	998.0	959.0	1	1	0.019994	0.020026000000000002
thin	joint_exact	joint_best	SOD2	4	4	-4.4342	-3.899	0.5351999999999997	0.002634	0.00299	165.0	153.0	1	1	0.047366000000000005	0.04701
thin	joint_exact	joint_best	SPATA5	4	4	-3.8067	-2.9707	0.8360000000000003	0.06859	0.063932	1289.0	1221.0	0	0	0.018589999999999995	0.013932
thin	joint_exact	joint_best	SPDYE1	4	4	-3.9041	-3.3899	0.5142000000000002	0.02023	0.017953	779.0	710.0	1	1	0.02977	0.032047000000000006
thin	joint_exact	joint_best	SPDYE3	4	4	-2.6837	-2.1745	0.5091999999999999	0.201484	0.225084	1794.0	1851.0	0	0	0.151484	0.17508400000000002
thin	joint_exact	joint_best	SRSF1	4	4	-4.4508	-3.728	0.7227999999999999	0.0061	0.026639	358.0	843.0	1	1	0.0439	0.023361000000000003
thin	joint_exact	joint_best	SRSF2	4	4	-6.5657	-3.6611	2.9046	0.024972	0.213774	871.0	1816.0	1	0	0.025028	0.16377399999999998
thin	joint_exact	joint_best	STX18	4	4	-2.8559	-2.3485	0.5074000000000001	0.0061	0.008635	356.0	439.0	1	1	0.0439	0.041365
thin	joint_exact	joint_best	SUMO2	3	3	-3.5152	-2.6295	0.8856999999999999	0.488484	0.585488	2417.0	2526.0	0	0	0.438484	0.535488
thin	joint_exact	joint_best	SUPT4H1	3	3	-7.2557	-6.5277	0.7279999999999998	0.006337	0.005063	419.0	298.0	1	1	0.043663	0.044937000000000005
thin	joint_exact	joint_best	SUPV3L1	4	4	-4.5874	-3.7641	0.8232999999999997	0.062763	0.059219	1239.0	1185.0	0	0	0.012762999999999997	0.009218999999999998
thin	joint_exact	joint_best	SURF6	4	4	-2.8811	-2.3213	0.5598000000000001	0.04736	0.043513	1119.0	1052.0	1	1	0.0026400000000000035	0.006487
thin	joint_exact	joint_best	TAF1C	4	4	-3.9061	-2.9554	0.9506999999999999	0.003209	0.002723	195.0	134.0	1	1	0.046791	0.047277
thin	joint_exact	joint_best	TAMM41	4	4	-5.4075	-3.6502	1.7572999999999999	0.013333	0.01761	610.0	698.0	1	1	0.036667000000000005	0.03239
thin	joint_exact	joint_best	TBC1D3C	3	3	-3.4979	-2.9585	0.5394000000000001	0.005856	0.008394	377.0	475.0	1	1	0.044144	0.041606000000000004
thin	joint_exact	joint_best	TBCA	4	4	-2.7384	-1.6441	1.0943	0.441276	0.750109	2327.0	2714.0	0	0	0.391276	0.700109
thin	joint_exact	joint_best	TBCC	4	4	-3.4522	-2.3325	1.1197	0.044595	0.068372	1090.0	1259.0	1	0	0.005405	0.018372
thin	joint_exact	joint_best	TBL3	4	4	-6.7922	-5.6815	1.1107000000000005	0.007351	0.007313	432.0	392.0	1	1	0.042649000000000006	0.042687
thin	joint_exact	joint_best	TCEB1	4	4	-3.5693	-2.813	0.7563	0.018326	0.017302	742.0	694.0	1	1	0.03167400000000001	0.032698000000000005
thin	joint_exact	joint_best	TCEB2	4	4	-5.6375	-2.4316	3.2059	0.036089	0.176589	1012.0	1710.0	1	0	0.013911	0.126589
thin	joint_exact	joint_best	TERF2	4	4	-4.0307	-3.1415	0.8892000000000002	0.021841	0.028159	822.0	864.0	1	1	0.028159000000000003	0.021841000000000003
thin	joint_exact	joint_best	TFAM	4	4	-5.9854	-4.3966	1.5888	0.005719	0.007904	329.0	413.0	1	1	0.044281	0.042096
thin	joint_exact	joint_best	THOC3	4	4	-2.9412	-2.3922	0.5489999999999999	0.032957	0.068802	960.0	1260.0	1	0	0.017043000000000003	0.018802
thin	joint_exact	joint_best	THOC7	4	4	-2.9291	-2.1253	0.8037999999999998	0.341335	0.371896	2135.0	2185.0	0	0	0.291335	0.321896
thin	joint_exact	joint_best	TICRR	4	4	-4.9854	-4.3717	0.6137000000000006	0.017728	0.015245	723.0	640.0	1	1	0.032272	0.034755
thin	joint_exact	joint_best	TM4SF5	3	3	-0.31687	0.70269	1.01956	1.0	1.0	7006.0	7257.0	0	0	0.95	0.95
thin	joint_exact	joint_best	TMA16	4	4	-4.5173	-3.78	0.7372999999999998	0.07194	0.082544	1311.0	1328.0	0	0	0.02194	0.032544000000000003
thin	joint_exact	joint_best	TOMM22	4	4	-3.3487	-2.6646	0.6840999999999999	0.068117	0.13457	1280.0	1565.0	0	0	0.018116999999999994	0.08456999999999999
thin	joint_exact	joint_best	TOP2A	4	4	-8.5378	-5.7002	2.837600000000001	0.000928	0.003532	30.0	192.0	1	1	0.049072000000000005	0.046468
thin	joint_exact	joint_best	TPI1	4	4	-5.1628	-4.6016	0.5611999999999995	0.012842	0.010525	599.0	490.0	1	1	0.037158000000000004	0.039475
thin	joint_exact	joint_best	TPX2	4	4	-1.5975	-0.91352	0.6839799999999999	0.278537	0.280245	1999.0	1984.0	0	0	0.228537	0.23024500000000003
thin	joint_exact	joint_best	TRAPPC1	4	4	-5.629	-2.4463	3.1826999999999996	0.013835	0.024987	626.0	822.0	1	1	0.036165	0.025013000000000004
thin	joint_exact	joint_best	TRAPPC3	3	3	-4.0186	-3.3435	0.6751	0.250405	0.281081	2040.0	2112.0	0	0	0.200405	0.23108100000000004
thin	joint_exact	joint_best	TTC34	3	3	-0.036815	0.46385	0.500665	1.0	1.0	14848.0	14557.0	0	0	0.95	0.95
thin	joint_exact	joint_best	TTI2	4	4	-4.0491	-2.956	1.0931000000000002	0.202516	0.197877	1799.0	1759.0	0	0	0.15251599999999998	0.14787699999999998
thin	joint_exact	joint_best	TUBA1B	4	4	-4.609	-3.3755	1.2334999999999998	0.005719	0.004376	326.0	244.0	1	1	0.044281	0.045624000000000005
thin	joint_exact	joint_best	TUBG1	4	4	-2.8891	-2.3879	0.5011999999999999	0.369064	0.487002	2192.0	2356.0	0	0	0.319064	0.437002
thin	joint_exact	joint_best	TUBGCP2	4	4	-4.6449	-3.3124	1.3325	0.037143	0.118851	1024.0	1495.0	1	0	0.012857	0.068851
thin	joint_exact	joint_best	TUT1	4	4	-6.1795	-4.8719	1.3075999999999999	0.001055	0.001262	60.0	50.0	1	1	0.048945	0.048738000000000004
thin	joint_exact	joint_best	U2AF1	4	4	-7.6789	-7.1528	0.5260999999999996	0.001238	0.001424	91.0	71.0	1	1	0.048762	0.048576
thin	joint_exact	joint_best	U2AF2	3	3	-5.0096	-3.7132	1.2963999999999998	0.262839	0.280471	2077.0	2109.0	0	0	0.212839	0.23047100000000004
thin	joint_exact	joint_best	U2SURP	4	4	-3.924	-3.3646	0.5594000000000001	0.019436	0.019639	766.0	754.0	1	1	0.030564000000000004	0.030361000000000003
thin	joint_exact	joint_best	UBA1	4	4	-5.9594	-4.5459	1.4135	0.002385	0.003532	164.0	188.0	1	1	0.047615000000000005	0.046468
thin	joint_exact	joint_best	UBA52	4	4	-5.0989	-4.463	0.6359000000000004	0.000939	0.003547	58.0	194.0	1	1	0.049061	0.046453
thin	joint_exact	joint_best	UBE2D3	4	4	-5.0356	-4.3945	0.6410999999999998	0.010425	0.008394	513.0	430.0	1	1	0.039575	0.041606000000000004
thin	joint_exact	joint_best	UBE2I	4	4	-6.7814	-5.5109	1.2704999999999993	0.001155	0.003532	88.0	182.0	1	1	0.048845	0.046468
thin	joint_exact	joint_best	UBL5	4	4	-5.2839	-4.3865	0.8974000000000002	0.006337	0.005646	376.0	297.0	1	1	0.043663	0.044354000000000005
thin	joint_exact	joint_best	UBTF	4	4	-3.013	-2.4388	0.5741999999999998	0.08007	0.200896	1352.0	1763.0	0	0	0.03007	0.15089599999999997
thin	joint_exact	joint_best	UQCRB	4	4	-3.9287	-3.4095	0.5192000000000001	0.028863	0.2064	909.0	1783.0	1	0	0.021137000000000003	0.15639999999999998
thin	joint_exact	joint_best	URI1	4	4	-3.045	-2.4178	0.6271999999999998	0.004017	0.003637	228.0	205.0	1	1	0.045983	0.046363
thin	joint_exact	joint_best	USP17L11	4	4	-3.8215	-2.9179	0.9036	0.067778	0.1679	1274.0	1688.0	0	0	0.017778000000000002	0.11789999999999999
thin	joint_exact	joint_best	USP17L26	4	4	-3.2125	-2.0381	1.1743999999999999	0.144962	0.494756	1640.0	2363.0	0	0	0.094962	0.444756
thin	joint_exact	joint_best	USP24	2	2	-0.85669	-0.31608	0.5406099999999999	1.0	1.0	5540.0	8152.0	0	0	0.95	0.95
thin	joint_exact	joint_best	UTP15	4	4	-5.5107	-4.5844	0.9263000000000003	0.019007	0.056918	761.0	1172.0	1	0	0.030993000000000003	0.0069180000000000005
thin	joint_exact	joint_best	UTP18	4	4	-4.237	-3.4166	0.8204000000000002	0.006005	0.005646	349.0	296.0	1	1	0.043995000000000006	0.044354000000000005
thin	joint_exact	joint_best	VARS	4	4	-4.1055	-3.598	0.5075000000000003	0.006032	0.005787	352.0	301.0	1	1	0.043968	0.044213
thin	joint_exact	joint_best	VASP	4	4	-0.31352	0.19118	0.5047	1.0	1.0	13858.0	13902.0	0	0	0.95	0.95
thin	joint_exact	joint_best	VHL	4	4	-4.3591	-3.0478	1.3112999999999997	0.087529	0.080464	1387.0	1325.0	0	0	0.03752899999999999	0.03046399999999999
thin	joint_exact	joint_best	VMP1	4	4	-5.4797	-2.8762	2.6035000000000004	0.031663	0.03201	940.0	923.0	1	1	0.018337000000000006	0.017990000000000006
thin	joint_exact	joint_best	VPRBP	4	4	-5.417	-4.5664	0.8506	0.001155	0.002723	89.0	138.0	1	1	0.048845	0.047277
thin	joint_exact	joint_best	VPS51	4	4	-3.2417	-2.7318	0.5099	0.013236	0.013441	607.0	595.0	1	1	0.036764000000000005	0.036559
thin	joint_exact	joint_best	VPS52	4	4	-2.3017	-1.4715	0.8301999999999998	0.029029	0.028026	913.0	860.0	1	1	0.020971000000000004	0.021974000000000004
thin	joint_exact	joint_best	WBSCR16	4	4	-3.5039	-2.8289	0.6749999999999998	0.014496	0.08484	639.0	1347.0	1	0	0.035504	0.034839999999999996
thin	joint_exact	joint_best	WDHD1	4	4	-4.0643	-3.2639	0.8004000000000002	0.006669	0.015569	410.0	645.0	1	1	0.043331	0.034431
thin	joint_exact	joint_best	WDR18	4	4	-4.5945	-3.2771	1.3174000000000001	0.001931	0.002723	133.0	132.0	1	1	0.048069	0.047277
thin	joint_exact	joint_best	WDR3	4	4	-3.928	-3.3699	0.5581	0.013729	0.016744	618.0	682.0	1	1	0.036271000000000005	0.03325600000000001
thin	joint_exact	joint_best	WDR46	4	4	-4.9824	-4.0296	0.9527999999999999	0.018829	0.046545	749.0	1076.0	1	1	0.031171000000000004	0.0034549999999999997
thin	joint_exact	joint_best	WDR5	4	4	-5.6304	-3.3419	2.2885	0.018326	0.01872	741.0	743.0	1	1	0.03167400000000001	0.03128
thin	joint_exact	joint_best	WDR75	4	4	-6.314	-4.6603	1.6536999999999997	0.008321	0.009339	466.0	463.0	1	1	0.041679	0.040661
thin	joint_exact	joint_best	WDR77	4	4	-3.4567	-2.4808	0.9759000000000002	0.054638	0.092268	1183.0	1379.0	0	0	0.004637999999999996	0.042268
thin	joint_exact	joint_best	XPO5	4	4	-3.4647	-2.8565	0.6082000000000001	0.005446	0.006523	306.0	357.0	1	1	0.044554	0.043477
thin	joint_exact	joint_best	XRN1	4	4	-4.2589	-3.7265	0.5323999999999995	0.002335	0.001989	154.0	114.0	1	1	0.047665000000000006	0.048011000000000005
thin	joint_exact	joint_best	YAE1D1	4	4	-5.2106	-3.843	1.3676000000000004	0.005719	0.005008	334.0	258.0	1	1	0.044281	0.044992000000000004
thin	joint_exact	joint_best	YARS2	4	4	-6.7501	-4.5707	2.1793999999999993	0.0061	0.007345	361.0	395.0	1	1	0.0439	0.042655000000000005
thin	joint_exact	joint_best	YRDC	4	4	-7.6518	-6.9533	0.6985000000000001	0.010954	0.008394	548.0	433.0	1	1	0.039046000000000004	0.041606000000000004
thin	joint_exact	joint_best	ZNF830	4	4	-2.5081	-1.5273	0.9808000000000001	0.124316	0.676794	1560.0	2610.0	0	0	0.074316	0.626794
thin	joint_exact	joint_best	ZPR1	4	4	-3.9639	-3.343	0.6209000000000002	0.002634	0.001684	167.0	97.0	1	1	0.047366000000000005	0.048316000000000005
thin	joint_best	joint_radius	ACOT1	3	3	0.8245	1.6016	0.7770999999999999	1.0	0.999999	14971.0	18948.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	AGAP9	4	4	-2.8561	-1.9994	0.8567	0.264071	0.415101	1960.0	2208.0	0	0	0.214071	0.365101
thin	joint_best	joint_radius	AMY1A	4	4	-2.8171	-2.2407	0.5764	0.090804	0.647368	1370.0	2514.0	0	0	0.04080399999999999	0.597368
thin	joint_best	joint_radius	AMY2B	4	4	-0.93898	-0.34545	0.5935300000000001	0.804439	0.999999	2785.0	10518.0	0	0	0.754439	0.9499989999999999
thin	joint_best	joint_radius	ATAD3B	4	4	-0.21888	0.53326	0.7521399999999999	1.0	0.999999	8594.0	11198.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	C1QTNF9B	4	4	0.40623	1.2444	0.83817	1.0	0.999999	17146.0	18249.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	CDK11B	4	4	-2.1766	-1.6609	0.5157	0.647758	0.877888	2559.0	2870.0	0	0	0.5977579999999999	0.827888
thin	joint_best	joint_radius	CSHL1	4	4	-0.98406	-1.6025	-0.61844	1.0	0.999999	3191.0	3213.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	CT45A5	4	4	-1.5686	-1.0131	0.5555000000000001	0.256667	0.999999	1928.0	3371.0	0	0	0.206667	0.9499989999999999
thin	joint_best	joint_radius	CXCL1	4	4	0.95468	0.33928	-0.6154	1.0	0.999999	9388.0	9350.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	DDX19B	4	4	-0.59767	0.089351	0.687021	0.845339	0.999999	2868.0	4277.0	0	0	0.7953389999999999	0.9499989999999999
thin	joint_best	joint_radius	DGCR6L	4	4	0.95314	1.4561	0.50296	1.0	0.999999	18886.0	19004.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	DHFR	4	4	-5.754	-4.7238	1.0301999999999998	0.001111	0.008355	25.0	442.0	1	1	0.048889	0.041645
thin	joint_best	joint_radius	EEF2KMT	4	4	-0.93515	0.026436	0.961586	1.0	0.999999	4850.0	6572.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	FAHD2B	4	4	0.89631	1.5809	0.6845899999999999	1.0	0.999999	13901.0	13869.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	FAM127B	3	3	1.0632	0.33632	-0.72688	1.0	0.999999	12762.0	16255.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	FAM127C	4	4	0.80869	0.099131	-0.709559	1.0	0.999999	12455.0	12000.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	FNTB	4	4	-2.3126	-1.786	0.5266000000000002	0.09525	0.629848	1394.0	2487.0	0	0	0.04525	0.5798479999999999
thin	joint_best	joint_radius	FOXD4	4	4	-0.25072	0.31496	0.56568	1.0	0.999999	12111.0	15187.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	FOXD4L3	3	3	-3.1709	-1.2263	1.9446	0.606149	0.644121	2552.0	2561.0	0	0	0.556149	0.594121
thin	joint_best	joint_radius	FRG2B	4	4	-2.643	-1.9755	0.6674999999999998	0.210197	0.638734	1810.0	2498.0	0	0	0.16019699999999998	0.588734
thin	joint_best	joint_radius	GAGE12C	4	4	-0.89746	-0.34871	0.5487500000000001	0.806906	0.999999	2792.0	12686.0	0	0	0.756906	0.9499989999999999
thin	joint_best	joint_radius	GAGE2A	4	4	-0.24668	0.79338	1.04006	0.603923	0.999999	2503.0	7073.0	0	0	0.5539229999999999	0.9499989999999999
thin	joint_best	joint_radius	GOLGA6A	4	4	-2.337	-1.7271	0.6099000000000001	0.787262	0.826614	2765.0	2800.0	0	0	0.737262	0.7766139999999999
thin	joint_best	joint_radius	GOLGA6B	4	4	-1.1815	-0.58857	0.59293	0.690781	0.681691	2636.0	2578.0	0	0	0.6407809999999999	0.631691
thin	joint_best	joint_radius	GOLGA6C	4	4	-1.8751	-1.3256	0.5495000000000001	0.122583	0.437234	1517.0	2246.0	0	0	0.072583	0.387234
thin	joint_best	joint_radius	GOLGA8M	4	4	-1.9725	-1.2271	0.7453999999999998	0.020093	0.096424	761.0	1388.0	1	0	0.029907000000000003	0.04642399999999999
thin	joint_best	joint_radius	GOLGA8O	4	4	-1.7026	-0.57319	1.12941	0.100951	0.999999	1412.0	6160.0	0	0	0.050950999999999996	0.9499989999999999
thin	joint_best	joint_radius	H2AFB1	1	1	0.41994	1.0197	0.5997600000000001	1.0	0.999999	10993.0	10837.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	H2AFB3	4	4	-0.96032	-0.27416	0.6861599999999999	1.0	0.999999	3866.0	5567.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	HIST1H2AI	4	4	-2.6712	-1.7752	0.8959999999999999	0.204581	0.806034	1781.0	2761.0	0	0	0.15458100000000002	0.756034
thin	joint_best	joint_radius	HIST1H3J	4	4	-0.30133	0.9084	1.20973	1.0	0.999999	5575.0	11155.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	HIST2H2AA4	1	1	-2.4939	-1.7303	0.7636000000000001	0.686519	0.999999	3487.0	4777.0	0	0	0.636519	0.9499989999999999
thin	joint_best	joint_radius	HIST2H2BF	4	4	-1.9366	-0.91289	1.0237100000000001	0.260345	0.999999	1945.0	3258.0	0	0	0.210345	0.9499989999999999
thin	joint_best	joint_radius	HIST2H3D	3	3	-3.8321	-3.2268	0.6053000000000002	0.115493	0.705407	1588.0	2632.0	0	0	0.065493	0.655407
thin	joint_best	joint_radius	HNRNPC	4	4	-5.066	-3.8782	1.1877999999999997	0.001111	0.02004	48.0	764.0	1	1	0.048889	0.029960000000000004
thin	joint_best	joint_radius	HP	3	3	-0.38231	0.31894	0.7012499999999999	1.0	0.999999	9923.0	9886.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	HTN3	4	4	-0.20165	0.37595	0.5776	1.0	0.999999	8121.0	8076.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	IFNA10	4	4	-0.16885	0.70098	0.8698300000000001	1.0	0.999999	3438.0	8343.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	IFNL2	4	4	0.58409	-0.03914	-0.62323	1.0	0.999999	17596.0	14746.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	KCNJ18	4	4	0.12635	0.76532	0.63897	1.0	0.999999	11159.0	11836.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	KRT6A	3	3	-0.70182	0.32712	1.02894	1.0	0.999999	3665.0	8699.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	KRTAP19-6	4	4	0.65953	1.1628	0.5032700000000001	1.0	0.999999	17452.0	18725.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	KRTAP4-8	4	4	-0.83026	0.031065	0.861325	1.0	0.999999	3215.0	6666.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	KRTAP5-8	4	4	-0.79658	0.18101	0.97759	1.0	0.999999	3586.0	11751.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	KRTAP9-7	3	3	0.30001	-0.40369	-0.7037	1.0	0.999999	8785.0	10762.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	LCE1B	4	4	-1.7204	-1.1368	0.5835999999999999	0.223708	0.999999	1847.0	3449.0	0	0	0.17370799999999997	0.9499989999999999
thin	joint_best	joint_radius	LOC100129216	4	4	-0.94437	-0.10151	0.84286	1.0	0.999999	4127.0	7034.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	LOC101060321	3	3	-2.6697	-1.9087	0.7610000000000001	0.256584	0.523969	2036.0	2410.0	0	0	0.206584	0.47396900000000003
thin	joint_best	joint_radius	LOC101929983	4	4	-0.50418	0.53716	1.04134	0.94724	0.999999	3043.0	12637.0	0	0	0.8972399999999999	0.9499989999999999
thin	joint_best	joint_radius	LOC102724862	4	4	-5.0114	-2.6413	2.3701	0.006596	0.253277	362.0	1880.0	1	0	0.043404000000000005	0.20327699999999999
thin	joint_best	joint_radius	LRRC37A	4	4	-3.1861	-2.3614	0.8247	0.048229	0.076275	1090.0	1301.0	1	0	0.0017710000000000017	0.026274999999999993
thin	joint_best	joint_radius	LRRC37A3	4	4	-6.1331	-2.6595	3.4736	0.030497	0.039282	908.0	1018.0	1	1	0.019503000000000003	0.010718000000000005
thin	joint_best	joint_radius	METTL2B	4	4	-1.3012	-0.63716	0.66404	0.604695	0.999999	2504.0	4657.0	0	0	0.5546949999999999	0.9499989999999999
thin	joint_best	joint_radius	MRGPRX4	4	4	0.47737	1.0886	0.6112299999999999	1.0	0.999999	12757.0	12714.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	MTRNR2L1	2	2	-1.1874	-0.32515	0.86225	0.704931	0.999999	2902.0	8888.0	0	0	0.6549309999999999	0.9499989999999999
thin	joint_best	joint_radius	MTRNR2L2	4	4	-1.3311	-0.68753	0.64357	0.236502	0.999999	1889.0	6378.0	0	0	0.186502	0.9499989999999999
thin	joint_best	joint_radius	MTRNR2L6	3	3	-0.13892	0.41115	0.5500700000000001	1.0	0.999999	7510.0	12045.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	NFIX	4	4	0.25723	-0.28391	-0.54114	1.0	0.999999	8211.0	8109.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	NPIPA1	3	3	-2.5347	-1.6887	0.8459999999999999	0.206919	0.305589	1904.0	2109.0	0	0	0.15691899999999998	0.255589
thin	joint_best	joint_radius	NPIPA5	4	4	-2.066	-1.0652	1.0008	0.332103	0.999999	2117.0	3603.0	0	0	0.282103	0.9499989999999999
thin	joint_best	joint_radius	NUDT11	3	3	0.3938	0.92013	0.52633	1.0	0.999999	12895.0	12876.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	OR51A4	4	4	-0.047152	0.67306	0.720212	1.0	0.999999	14381.0	14879.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	OR5M1	4	4	-1.015	-0.48754	0.5274599999999999	0.778684	0.999999	2755.0	4497.0	0	0	0.728684	0.9499989999999999
thin	joint_best	joint_radius	OR5M10	4	4	-0.24294	0.38171	0.6246499999999999	1.0	0.999999	3925.0	4968.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	OST4	4	4	-1.8367	-0.63435	1.20235	0.403009	0.999999	2242.0	6342.0	0	0	0.353009	0.9499989999999999
thin	joint_best	joint_radius	PGAM1	4	4	-3.5177	-2.5934	0.9243000000000001	0.001111	0.013183	22.0	615.0	1	1	0.048889	0.036817
thin	joint_best	joint_radius	POM121C	4	4	-1.1588	-0.37242	0.7863800000000001	0.333092	0.391422	2120.0	2157.0	0	0	0.283092	0.341422
thin	joint_best	joint_radius	POTEB3	4	4	-0.96528	-0.32414	0.64114	0.390038	0.999999	2211.0	13328.0	0	0	0.340038	0.9499989999999999
thin	joint_best	joint_radius	POTEF	4	4	-1.7185	-0.7742	0.9442999999999999	0.076098	0.995331	1297.0	3105.0	0	0	0.026097999999999996	0.9453309999999999
thin	joint_best	joint_radius	POTEG	4	4	-1.3843	-0.50497	0.8793300000000001	0.656054	0.999999	2572.0	5563.0	0	0	0.606054	0.9499989999999999
thin	joint_best	joint_radius	POTEJ	3	3	-0.36689	-1.123	-0.7561100000000001	1.0	0.999999	8727.0	4394.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	PRAMEF5	4	4	-2.5247	-2.0176	0.5071000000000003	0.129054	0.53827	1541.0	2362.0	0	0	0.079054	0.48827000000000004
thin	joint_best	joint_radius	RPE	4	4	-4.6181	-3.9222	0.6959	0.030371	0.161986	905.0	1643.0	1	0	0.019629000000000004	0.11198599999999999
thin	joint_best	joint_radius	SMR3B	3	3	0.44383	1.0933	0.64947	1.0	0.999999	14643.0	14643.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	SPATA31A7	4	4	-0.73401	-0.16967	0.5643400000000001	1.0	0.999999	4045.0	7263.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	SPDYE1	4	4	-3.3899	-1.0473	2.3426	0.017953	0.999999	710.0	4174.0	1	0	0.032047000000000006	0.9499989999999999
thin	joint_best	joint_radius	SSX3	4	4	0.055623	0.67855	0.622927	1.0	0.999999	13868.0	14751.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	TBC1D3L	2	2	-1.5914	-0.99842	0.59298	0.479144	0.999999	2556.0	8017.0	0	0	0.429144	0.9499989999999999
thin	joint_best	joint_radius	TMSB15B	4	4	0.3349	0.92769	0.59279	1.0	0.999999	17133.0	18265.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	TRIM64	4	4	-0.29649	0.25571	0.5522	1.0	0.999999	5211.0	5148.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	TSPY2	3	3	1.3455	0.74945	-0.59605	1.0	0.999999	19044.0	15836.0	0	0	0.95	0.9499989999999999
thin	joint_best	joint_radius	TUBG1	4	4	-2.3879	-1.6941	0.6938000000000002	0.487002	0.565118	2356.0	2400.0	0	0	0.437002	0.515118
thin	joint_best	joint_radius	UGT1A7	4	4	-0.059204	0.69186	0.7510640000000001	1.0	0.999999	6799.0	9056.0	0	0	0.95	0.9499989999999999
