scope	left	right	gene	left_guides	right_guides	left_lfc	right_lfc	delta_lfc	left_fdr	right_fdr	left_rank	right_rank	left_call_0_05	right_call_0_05	left_distance_from_0_05	right_distance_from_0_05
thin	event_best	joint_best	SDHB	4	4	-4.8776	-4.8773	0.000300000000000189	0.050054	0.049986	1119.0	1116.0	0	1	5.3999999999998494e-05	1.4000000000000123e-05
thin	event_best	joint_best	SDHD	4	4	-3.8682	-3.8679	0.0002999999999997449	0.050038	0.049977	1118.0	1115.0	0	1	3.799999999999637e-05	2.3000000000002185e-05
thin	event_best	joint_best	SPDYE2B	3	3	-3.0578	-2.6235	0.4342999999999999	0.026157	0.056973	902.0	1250.0	1	0	0.023843000000000003	0.006973
thin	event_best	joint_best	TIMM23	4	4	-1.9157	-4.239	-2.3232999999999997	0.562754	0.045098	2443.0	1067.0	0	1	0.5127539999999999	0.004902000000000004
thin	event_exact	joint_exact	GTF2A1	4	4	-1.5455	-1.5455	0.0	0.050009	0.049992	1142.0	1142.0	0	1	8.999999999995123e-06	8.000000000001062e-06
thin	event_exact	joint_exact	MRPL43	3	3	-7.8245	-7.8245	0.0	0.050061	0.049992	1219.0	1219.0	0	1	6.0999999999998555e-05	8.000000000001062e-06
thin	joint_exact	joint_best	ARFRP1	4	4	-2.5457	-2.4117	0.1339999999999999	0.046284	0.055683	1105.0	1155.0	1	0	0.003716000000000004	0.0056830000000000006
thin	joint_exact	joint_best	ARID1A	4	4	-1.5165	-0.9726	0.5438999999999999	0.043945	0.217282	1084.0	1827.0	1	0	0.006055000000000005	0.167282
thin	joint_exact	joint_best	ASNA1	4	4	-2.2359	-2.3134	-0.07750000000000012	0.045529	0.062349	1098.0	1203.0	1	0	0.004471000000000003	0.012348999999999999
thin	joint_exact	joint_best	ATIC	4	4	-2.8212	-2.8202	0.001000000000000334	0.02023	0.065519	793.0	1235.0	1	0	0.02977	0.015518999999999991
thin	joint_exact	joint_best	ATP5E	4	4	-3.1794	-1.9806	1.1987999999999999	0.020841	0.068191	808.0	1257.0	1	0	0.029159000000000004	0.018191
thin	joint_exact	joint_best	ATP6V1D	4	4	-3.6143	-3.4421	0.17220000000000013	0.007476	0.053832	437.0	1146.0	1	0	0.042524000000000006	0.003831999999999995
thin	joint_exact	joint_best	ATP6V1G1	4	4	-3.443	-3.461	-0.017999999999999794	0.051974	0.048648	1158.0	1096.0	0	1	0.0019739999999999966	0.001352000000000006
thin	joint_exact	joint_best	BRF2	4	4	-3.4328	-2.7366	0.6961999999999997	0.03485	0.056819	995.0	1169.0	1	0	0.015150000000000004	0.006818999999999999
thin	joint_exact	joint_best	C1orf109	4	4	-4.1062	-4.1646	-0.058399999999999785	0.050904	0.049197	1149.0	1103.0	0	1	0.0009039999999999951	0.0008030000000000051
thin	joint_exact	joint_best	CBWD3	3	3	-3.1577	-2.9925	0.1652	0.047352	0.051037	1193.0	1195.0	1	0	0.0026480000000000045	0.0010369999999999963
thin	joint_exact	joint_best	CFAP97	4	4	-1.4066	-1.344	0.06259999999999999	0.05348	0.04112	1175.0	1026.0	0	1	0.003479999999999997	0.008880000000000006
thin	joint_exact	joint_best	CHMP4B	4	4	-2.9268	-2.8232	0.10360000000000014	0.057365	0.049687	1208.0	1111.0	0	1	0.0073649999999999965	0.0003130000000000008
thin	joint_exact	joint_best	CMTR1	4	4	-3.3635	-3.3364	0.027100000000000346	0.015558	0.137453	663.0	1581.0	1	0	0.034442	0.08745299999999999
thin	joint_exact	joint_best	CNEP1R1	4	4	-1.7251	-1.8083	-0.08319999999999994	0.05295	0.033962	1166.0	950.0	0	1	0.0029499999999999943	0.016038000000000004
thin	joint_exact	joint_best	COG4	4	4	-2.988	-2.9669	0.02110000000000012	0.034009	0.063154	988.0	1217.0	1	0	0.015991000000000005	0.013153999999999999
thin	joint_exact	joint_best	COPS5	4	4	-4.3895	-3.0966	1.2929	0.017516	0.066762	717.0	1242.0	1	0	0.032484	0.016762
thin	joint_exact	joint_best	CYC1	4	4	-2.6343	-2.641	-0.006699999999999928	0.04736	0.055729	1118.0	1156.0	1	0	0.0026400000000000035	0.005728999999999998
thin	joint_exact	joint_best	DDX1	4	4	-3.0671	-3.1385	-0.07140000000000013	0.053313	0.049287	1172.0	1105.0	0	1	0.0033129999999999965	0.0007130000000000053
thin	joint_exact	joint_best	DDX47	4	4	-6.198	-4.7807	1.4173	0.03674	0.064465	1021.0	1227.0	1	0	0.013260000000000001	0.014464999999999992
thin	joint_exact	joint_best	DHX30	4	4	-1.799	-1.5776	0.22140000000000004	0.063313	0.049197	1246.0	1102.0	0	1	0.013312999999999992	0.0008030000000000051
thin	joint_exact	joint_best	DNMT1	4	4	-2.7454	-2.5252	0.22020000000000017	0.048383	0.051122	1128.0	1130.0	1	0	0.0016170000000000004	0.001121999999999998
thin	joint_exact	joint_best	DYNLRB1	4	4	-2.9497	-2.9238	0.025900000000000034	0.023342	0.119321	840.0	1509.0	1	0	0.026658	0.069321
thin	joint_exact	joint_best	EEFSEC	4	4	-1.5458	-1.4939	0.05190000000000006	0.065361	0.049766	1265.0	1113.0	0	1	0.015361	0.00023400000000000504
thin	joint_exact	joint_best	EIF4B	4	4	-2.247	-1.952	0.29499999999999993	0.019007	0.054905	758.0	1150.0	1	0	0.030993000000000003	0.004905
thin	joint_exact	joint_best	ETV4	4	4	-1.4816	-1.3755	0.10610000000000008	0.045551	0.056872	1100.0	1170.0	1	0	0.0044490000000000016	0.006871999999999996
thin	joint_exact	joint_best	EXOSC7	4	4	-2.962	-3.0105	-0.048499999999999766	0.065344	0.04854	1262.0	1095.0	0	1	0.015343999999999997	0.001460000000000003
thin	joint_exact	joint_best	FASN	4	4	-1.9	-1.6861	0.21389999999999998	0.049967	0.104841	1141.0	1424.0	1	0	3.300000000000525e-05	0.054841
thin	joint_exact	joint_best	FEN1	3	3	-2.9866	-2.9081	0.07850000000000001	0.054226	0.048712	1256.0	1180.0	0	1	0.004226000000000001	0.0012880000000000044
thin	joint_exact	joint_best	GTF2H4	4	4	-2.0821	-2.246	-0.16389999999999993	0.056593	0.041549	1200.0	1028.0	0	1	0.006592999999999995	0.008451
thin	joint_exact	joint_best	HIST1H2BN	4	4	-2.9295	-2.9378	-0.008300000000000196	0.057045	0.048839	1202.0	1099.0	0	1	0.007044999999999996	0.0011610000000000023
thin	joint_exact	joint_best	HIST2H3C	4	4	-2.9552	-2.8347	0.12049999999999983	0.036385	0.110921	1017.0	1454.0	1	0	0.013615000000000002	0.060921
thin	joint_exact	joint_best	HIST2H3D	3	3	-3.8672	-3.8321	0.03509999999999991	0.033204	0.115493	1041.0	1588.0	1	0	0.016796000000000005	0.065493
thin	joint_exact	joint_best	HMGB1	4	4	-3.2272	-2.8986	0.3285999999999998	0.063174	0.047187	1243.0	1081.0	0	1	0.013173999999999991	0.002813000000000003
thin	joint_exact	joint_best	HNRNPL	4	4	-2.9028	-2.9794	-0.0766	0.050883	0.040305	1146.0	1016.0	0	1	0.0008829999999999949	0.009695000000000002
thin	joint_exact	joint_best	IFNA14	4	4	-1.7436	-1.4251	0.3185	0.060122	0.049687	1225.0	1110.0	0	1	0.010121999999999999	0.0003130000000000008
thin	joint_exact	joint_best	INTS9	4	4	-4.6558	-4.1131	0.5427	0.020667	0.08028	803.0	1323.0	1	0	0.029333	0.03028
thin	joint_exact	joint_best	ITGAV	4	4	-1.5315	-1.285	0.24650000000000016	0.054576	0.038405	1181.0	995.0	0	1	0.004575999999999997	0.011595000000000001
thin	joint_exact	joint_best	KAT8	4	4	-4.3543	-3.9532	0.40110000000000046	0.045743	0.076366	1101.0	1299.0	1	0	0.004257000000000004	0.026366
thin	joint_exact	joint_best	KNTC1	4	4	-2.3482	-2.4072	-0.05900000000000016	0.033879	0.107917	987.0	1434.0	1	0	0.016121000000000003	0.057916999999999996
thin	joint_exact	joint_best	LAS1L	4	4	-2.9318	-2.9705	-0.03869999999999996	0.052934	0.041756	1164.0	1031.0	0	1	0.002933999999999999	0.008244000000000001
thin	joint_exact	joint_best	LIG4	4	4	-1.4101	-1.4275	-0.017400000000000082	0.053157	0.042806	1168.0	1043.0	0	1	0.003157	0.007194000000000006
thin	joint_exact	joint_best	MAP2K1	3	3	-4.0092	-3.8279	0.1812999999999998	0.032502	0.064215	1030.0	1300.0	1	0	0.017498	0.014214999999999992
thin	joint_exact	joint_best	MED30	3	3	-3.1323	-2.1288	1.0034999999999998	0.032817	0.113416	1034.0	1572.0	1	0	0.017183000000000004	0.063416
thin	joint_exact	joint_best	MRPL24	3	3	-4.4295	-4.3481	0.08140000000000036	0.054155	0.047357	1255.0	1162.0	0	1	0.004154999999999999	0.0026429999999999995
thin	joint_exact	joint_best	MRPL45	4	4	-2.7524	-2.4691	0.2833000000000001	0.031542	0.050299	938.0	1123.0	1	0	0.018458000000000002	0.00029900000000000065
thin	joint_exact	joint_best	MRPS16	4	4	-2.6208	-2.6868	-0.06599999999999984	0.04474	0.060924	1093.0	1193.0	1	0	0.005260000000000001	0.010923999999999996
thin	joint_exact	joint_best	MRPS6	4	4	-2.9993	-2.4389	0.5604	0.033076	0.053232	962.0	1143.0	1	0	0.016924	0.0032319999999999988
thin	joint_exact	joint_best	MTCH2	4	4	-2.1168	-2.1522	-0.0354000000000001	0.03485	0.051037	996.0	1128.0	1	0	0.015150000000000004	0.0010369999999999963
thin	joint_exact	joint_best	NME6	4	4	-1.4297	-1.3845	0.04519999999999991	0.059804	0.048229	1222.0	1089.0	0	1	0.009804	0.0017710000000000017
thin	joint_exact	joint_best	NR2C2AP	4	4	-2.2127	-2.1611	0.05160000000000009	0.042165	0.050247	1064.0	1121.0	1	0	0.007835000000000002	0.0002469999999999972
thin	joint_exact	joint_best	PDCD2	4	4	-4.0839	-4.1939	-0.11000000000000032	0.016495	0.06592	689.0	1239.0	1	0	0.03350500000000001	0.015920000000000004
thin	joint_exact	joint_best	POLE	4	4	-4.3417	-2.8131	1.5286000000000004	0.01853	0.069436	746.0	1261.0	1	0	0.03147	0.019435999999999995
thin	joint_exact	joint_best	POLR2A	4	4	-4.9257	-3.9006	1.0251000000000001	0.068141	0.046545	1283.0	1075.0	0	1	0.01814099999999999	0.0034549999999999997
thin	joint_exact	joint_best	POLR2B	4	4	-4.8051	-3.8947	0.9104000000000005	0.042598	0.064465	1069.0	1226.0	1	0	0.007402000000000006	0.014464999999999992
thin	joint_exact	joint_best	POLR3H	4	4	-3.3115	-3.0737	0.2378	0.01507	0.061535	653.0	1199.0	1	0	0.03493	0.011534999999999997
thin	joint_exact	joint_best	PPIAL4F	4	4	-2.2962	-2.2756	0.02059999999999995	0.04071	0.063566	1056.0	1218.0	1	0	0.00929	0.013565999999999995
thin	joint_exact	joint_best	PRAMEF6	4	4	-2.0672	-2.0363	0.030899999999999928	0.066153	0.04981	1271.0	1114.0	0	1	0.016153	0.00019000000000000267
thin	joint_exact	joint_best	PRPF38A	4	4	-4.3137	-3.2669	1.0467999999999997	0.033076	0.072981	964.0	1283.0	1	0	0.016924	0.022981
thin	joint_exact	joint_best	PRPF4B	4	4	-3.1177	-3.1406	-0.02289999999999992	0.053157	0.044587	1171.0	1062.0	0	1	0.003157	0.005413000000000001
thin	joint_exact	joint_best	PRPF6	3	3	-3.0635	-3.1558	-0.09230000000000027	0.050904	0.047187	1230.0	1157.0	0	1	0.0009039999999999951	0.002813000000000003
thin	joint_exact	joint_best	PSMD13	4	4	-3.0737	-2.4145	0.6592000000000002	0.020489	0.204581	795.0	1780.0	1	0	0.029511000000000003	0.15458100000000002
thin	joint_exact	joint_best	RAD21	4	4	-2.6365	-2.6753	-0.03880000000000017	0.057114	0.047852	1205.0	1085.0	0	1	0.007113999999999995	0.002148000000000004
thin	joint_exact	joint_best	RGPD1	4	4	-2.6683	-2.5331	0.13519999999999976	0.033106	0.056918	966.0	1171.0	1	0	0.016894000000000006	0.0069180000000000005
thin	joint_exact	joint_best	RPA3	4	4	-3.7465	-3.4404	0.30610000000000026	0.016076	0.084934	683.0	1348.0	1	0	0.033924	0.03493399999999999
thin	joint_exact	joint_best	RPL3	4	4	-4.9471	-4.6839	0.26319999999999943	0.026582	0.054103	886.0	1147.0	1	0	0.023418	0.0041029999999999955
thin	joint_exact	joint_best	RPL30	4	4	-5.3109	-5.4675	-0.15660000000000007	0.060122	0.040267	1228.0	1015.0	0	1	0.010121999999999999	0.009733000000000006
thin	joint_exact	joint_best	RPS25	4	4	-3.4098	-3.0289	0.3809	0.049109	0.068149	1134.0	1254.0	1	0	0.0008910000000000029	0.018149
thin	joint_exact	joint_best	RRP12	4	4	-5.3909	-4.6904	0.7004999999999999	0.042536	0.117076	1068.0	1491.0	1	0	0.007464000000000005	0.067076
thin	joint_exact	joint_best	RTFDC1	4	4	-3.1182	-3.1652	-0.04700000000000015	0.024934	0.05537	870.0	1153.0	1	0	0.025066	0.00537
thin	joint_exact	joint_best	SDHAF2	4	4	-2.7852	-2.724	0.06119999999999992	0.024216	0.0578	861.0	1183.0	1	0	0.025784	0.0077999999999999944
thin	joint_exact	joint_best	SDHB	4	4	-4.9247	-4.8773	0.047399999999999665	0.053157	0.049986	1170.0	1116.0	0	1	0.003157	1.4000000000000123e-05
thin	joint_exact	joint_best	SDHD	4	4	-3.9459	-3.8679	0.07799999999999985	0.050318	0.049977	1144.0	1115.0	0	1	0.00031799999999999884	2.3000000000002185e-05
thin	joint_exact	joint_best	SETD1A	3	3	-3.2615	-2.7059	0.5555999999999996	0.054924	0.047642	1266.0	1165.0	0	1	0.004923999999999998	0.002358000000000006
thin	joint_exact	joint_best	SF3B4	4	4	-4.5548	-3.8283	0.7265000000000001	0.049768	0.143081	1140.0	1608.0	1	0	0.00023200000000000304	0.09308100000000001
thin	joint_exact	joint_best	SMEK1	4	4	-2.1428	-2.1382	0.0045999999999999375	0.046027	0.057637	1103.0	1179.0	1	0	0.003973000000000004	0.007636999999999998
thin	joint_exact	joint_best	SMG1	4	4	-2.4142	-2.1148	0.29940000000000033	0.036218	0.200548	1013.0	1762.0	1	0	0.013782000000000003	0.15054800000000002
thin	joint_exact	joint_best	SMN1	4	4	-2.4524	-1.948	0.5044	0.036737	0.126953	1020.0	1536.0	1	0	0.013263000000000004	0.07695300000000001
thin	joint_exact	joint_best	SNAPC5	4	4	-1.9562	-1.8817	0.07450000000000001	0.043793	0.056736	1082.0	1166.0	1	0	0.006207000000000004	0.006735999999999999
thin	joint_exact	joint_best	SNRNP200	3	3	-3.95	-3.2956	0.6544000000000003	0.02023	0.067468	850.0	1318.0	1	0	0.02977	0.017467999999999997
thin	joint_exact	joint_best	SPDYE5	4	4	-2.6995	-2.7474	-0.04789999999999983	0.054576	0.049197	1180.0	1101.0	0	1	0.004575999999999997	0.0008030000000000051
thin	joint_exact	joint_best	SRP72	4	4	-1.9331	-1.8268	0.10630000000000006	0.05268	0.043168	1161.0	1047.0	0	1	0.002679999999999995	0.006832000000000005
thin	joint_exact	joint_best	SRSF2	4	4	-6.5657	-3.6611	2.9046	0.024972	0.213774	871.0	1816.0	1	0	0.025028	0.16377399999999998
thin	joint_exact	joint_best	STRIP1	4	4	-1.7951	-1.7598	0.03529999999999989	0.05295	0.047187	1167.0	1080.0	0	1	0.0029499999999999943	0.002813000000000003
thin	joint_exact	joint_best	SYS1	4	4	-2.2577	-2.0811	0.17659999999999965	0.028929	0.154059	910.0	1645.0	1	0	0.021071000000000003	0.104059
thin	joint_exact	joint_best	TBCC	4	4	-3.4522	-2.3325	1.1197	0.044595	0.068372	1090.0	1259.0	1	0	0.005405	0.018372
thin	joint_exact	joint_best	TCEB2	4	4	-5.6375	-2.4316	3.2059	0.036089	0.176589	1012.0	1710.0	1	0	0.013911	0.126589
thin	joint_exact	joint_best	THOC3	4	4	-2.9412	-2.3922	0.5489999999999999	0.032957	0.068802	960.0	1260.0	1	0	0.017043000000000003	0.018802
thin	joint_exact	joint_best	TIMM23	4	4	-4.1771	-4.239	-0.06189999999999962	0.051848	0.045098	1157.0	1067.0	0	1	0.0018479999999999955	0.004902000000000004
thin	joint_exact	joint_best	TOMM20	4	4	-2.7402	-2.7572	-0.016999999999999904	0.05232	0.044587	1159.0	1064.0	0	1	0.0023199999999999957	0.005413000000000001
thin	joint_exact	joint_best	TOP3A	4	4	-2.1557	-1.907	0.24869999999999992	0.054021	0.045459	1178.0	1071.0	0	1	0.004020999999999997	0.004541000000000003
thin	joint_exact	joint_best	TRMT112	4	4	-3.9246	-3.8094	0.11519999999999975	0.051578	0.048229	1156.0	1087.0	0	1	0.001577999999999996	0.0017710000000000017
thin	joint_exact	joint_best	TUBGCP2	4	4	-4.6449	-3.3124	1.3325	0.037143	0.118851	1024.0	1495.0	1	0	0.012857	0.068851
thin	joint_exact	joint_best	UBE3D	4	4	-3.7243	-3.7292	-0.0049000000000001265	0.051243	0.043595	1151.0	1055.0	0	1	0.0012429999999999941	0.006405000000000001
thin	joint_exact	joint_best	UHRF1	3	3	-3.3796	-3.374	0.005599999999999827	0.049127	0.073293	1213.0	1359.0	1	0	0.0008730000000000057	0.023292999999999994
thin	joint_exact	joint_best	UPK3BL	4	4	-1.4933	-1.347	0.1463000000000001	0.028732	0.145797	908.0	1622.0	1	0	0.021268000000000002	0.09579700000000001
thin	joint_exact	joint_best	UQCRB	4	4	-3.9287	-3.4095	0.5192000000000001	0.028863	0.2064	909.0	1783.0	1	0	0.021137000000000003	0.15639999999999998
thin	joint_exact	joint_best	UTP15	4	4	-5.5107	-4.5844	0.9263000000000003	0.019007	0.056918	761.0	1172.0	1	0	0.030993000000000003	0.0069180000000000005
thin	joint_exact	joint_best	VPS18	4	4	-2.0442	-2.0199	0.02430000000000021	0.04736	0.07035	1120.0	1268.0	1	0	0.0026400000000000035	0.020349999999999993
thin	joint_exact	joint_best	VPS29	4	4	-3.064	-3.0944	-0.03039999999999976	0.051496	0.043595	1153.0	1056.0	0	1	0.0014959999999999973	0.006405000000000001
thin	joint_exact	joint_best	WARS2	4	4	-3.4752	-3.3762	0.0990000000000002	0.021608	0.064589	818.0	1228.0	1	0	0.028392000000000004	0.01458899999999999
thin	joint_exact	joint_best	WBSCR16	4	4	-3.5039	-2.8289	0.6749999999999998	0.014496	0.08484	639.0	1347.0	1	0	0.035504	0.034839999999999996
thin	joint_exact	joint_best	WDR33	4	4	-3.0545	-2.822	0.23249999999999993	0.048383	0.050632	1127.0	1124.0	1	0	0.0016170000000000004	0.0006320000000000006
thin	joint_exact	joint_best	ZMAT5	4	4	-3.5247	-3.1636	0.3611	0.035297	0.050247	1004.0	1122.0	1	0	0.014703	0.0002469999999999972
thin	joint_best	joint_radius	CCDC115	4	4	-2.1868	-2.1897	-0.0029000000000003467	0.050135	0.047661	1118.0	1103.0	0	1	0.00013499999999999623	0.002339000000000001
thin	joint_best	joint_radius	DMAP1	4	4	-3.1532	-3.1561	-0.0028999999999999027	0.051904	0.048926	1134.0	1115.0	0	1	0.001903999999999996	0.0010740000000000055
thin	joint_best	joint_radius	DNMT1	4	4	-2.5252	-2.5283	-0.0031000000000003247	0.051122	0.048633	1130.0	1113.0	0	1	0.001121999999999998	0.0013670000000000002
thin	joint_best	joint_radius	FAM157A	4	4	-2.2859	-2.2259	0.05999999999999961	0.025295	0.166893	828.0	1655.0	1	0	0.024705	0.11689300000000001
thin	joint_best	joint_radius	FAM60A	4	4	-2.6223	-2.6253	-0.0030000000000001137	0.051904	0.049298	1135.0	1118.0	0	1	0.001903999999999996	0.0007020000000000012
thin	joint_best	joint_radius	GOLGA8M	4	4	-1.9725	-1.2271	0.7453999999999998	0.020093	0.096424	761.0	1388.0	1	0	0.029907000000000003	0.04642399999999999
thin	joint_best	joint_radius	HIST1H2BN	4	4	-2.9378	-2.7912	0.14660000000000029	0.048839	0.161986	1099.0	1645.0	1	0	0.0011610000000000023	0.11198599999999999
thin	joint_best	joint_radius	IFNA14	4	4	-1.4251	-1.3057	0.11939999999999995	0.049687	0.295916	1110.0	1977.0	1	0	0.0003130000000000008	0.24591600000000002
thin	joint_best	joint_radius	LOC102724862	4	4	-5.0114	-2.6413	2.3701	0.006596	0.253277	362.0	1880.0	1	0	0.043404000000000005	0.20327699999999999
thin	joint_best	joint_radius	LRRC37A	4	4	-3.1861	-2.3614	0.8247	0.048229	0.076275	1090.0	1301.0	1	0	0.0017710000000000017	0.026274999999999993
thin	joint_best	joint_radius	MRPL45	4	4	-2.4691	-2.4721	-0.0030000000000001137	0.050299	0.047661	1123.0	1104.0	0	1	0.00029900000000000065	0.002339000000000001
thin	joint_best	joint_radius	MRPS24	4	4	-2.6318	-2.6349	-0.0030999999999998806	0.050169	0.047345	1120.0	1101.0	0	1	0.00016899999999999554	0.0026550000000000046
thin	joint_best	joint_radius	MTCH2	4	4	-2.1522	-2.1552	-0.0029999999999996696	0.051037	0.048445	1128.0	1111.0	0	1	0.0010369999999999963	0.0015550000000000008
thin	joint_best	joint_radius	NR2C2AP	4	4	-2.1611	-2.1639	-0.0028000000000001357	0.050247	0.047932	1121.0	1106.0	0	1	0.0002469999999999972	0.0020680000000000004
thin	joint_best	joint_radius	NSMCE1	4	4	-2.7126	-2.7155	-0.0028999999999999027	0.050109	0.047345	1117.0	1100.0	0	1	0.00010899999999999799	0.0026550000000000046
thin	joint_best	joint_radius	PET100	4	4	-2.619	-2.6218	-0.0027999999999996916	0.051651	0.049041	1131.0	1116.0	0	1	0.0016509999999999997	0.0009590000000000015
thin	joint_best	joint_radius	POLR1D	4	4	-3.5268	-3.5298	-0.0029999999999996696	0.050657	0.048202	1125.0	1107.0	0	1	0.0006569999999999979	0.001798000000000001
thin	joint_best	joint_radius	POLR3E	4	4	-2.0144	-2.0173	-0.0028999999999999027	0.051037	0.048632	1127.0	1112.0	0	1	0.0010369999999999963	0.0013680000000000012
thin	joint_best	joint_radius	PRAMEF6	4	4	-2.0363	-2.0733	-0.03699999999999992	0.04981	0.436246	1114.0	2244.0	1	0	0.00019000000000000267	0.38624600000000003
thin	joint_best	joint_radius	RPE	4	4	-4.6181	-3.9222	0.6959	0.030371	0.161986	905.0	1643.0	1	0	0.019629000000000004	0.11198599999999999
thin	joint_best	joint_radius	RPL28	4	4	-2.0087	-2.0118	-0.0030999999999998806	0.052576	0.049887	1138.0	1121.0	0	1	0.002575999999999995	0.00011300000000000199
thin	joint_best	joint_radius	SDHC	4	4	-4.3925	-4.3955	-0.0030000000000001137	0.051114	0.048202	1129.0	1108.0	0	1	0.001113999999999997	0.001798000000000001
thin	joint_best	joint_radius	SNAPC2	4	4	-1.9636	-1.9666	-0.0029999999999998916	0.051972	0.049439	1136.0	1119.0	0	1	0.0019719999999999946	0.0005610000000000059
thin	joint_best	joint_radius	SNRNP48	4	4	-1.8728	-1.8758	-0.0029999999999998916	0.052073	0.049545	1137.0	1120.0	0	1	0.0020729999999999985	0.000455000000000004
thin	joint_best	joint_radius	SPC25	4	4	-3.885	-3.8878	-0.0028000000000001357	0.051874	0.048881	1133.0	1114.0	0	1	0.0018740000000000007	0.001119000000000002
thin	joint_best	joint_radius	SPDYE1	4	4	-3.3899	-1.0473	2.3426	0.017953	0.999999	710.0	4174.0	1	0	0.032047000000000006	0.9499989999999999
thin	joint_best	joint_radius	SPDYE2	4	4	-3.9488	-3.6905	0.25829999999999975	0.001344	0.057846	67.0	1174.0	1	0	0.048656000000000005	0.007845999999999999
thin	joint_best	joint_radius	SPDYE5	4	4	-2.7474	-2.5916	0.15579999999999972	0.049197	0.77775	1101.0	2714.0	1	0	0.0008030000000000051	0.72775
thin	joint_best	joint_radius	TBC1D3B	4	4	-2.4025	-2.3227	0.07979999999999965	0.002475	0.068569	126.0	1258.0	1	0	0.047525000000000005	0.018569000000000002
thin	joint_best	joint_radius	TBC1D3F	4	4	-2.7988	-2.6046	0.19419999999999993	0.01952	0.186431	752.0	1706.0	1	0	0.030480000000000004	0.13643100000000002
thin	joint_best	joint_radius	TEFM	4	4	-2.7637	-2.7667	-0.0030000000000001137	0.051658	0.049121	1132.0	1117.0	0	1	0.0016579999999999998	0.0008790000000000048
thin	joint_best	joint_radius	USP17L27	4	4	-2.8504	-2.0056	0.8448000000000002	0.022862	0.109908	789.0	1447.0	1	0	0.027138000000000002	0.059908
thin	joint_best	joint_radius	USP17L28	4	4	-2.8587	-1.5568	1.3018999999999998	0.034643	0.239473	962.0	1852.0	1	0	0.015357000000000003	0.189473
thin	joint_best	joint_radius	USP17L29	4	4	-3.0965	-1.55	1.5464999999999998	0.04639	0.309411	1073.0	2005.0	1	0	0.003610000000000002	0.259411
thin	joint_best	joint_radius	USP17L5	4	4	-2.4742	-0.74002	1.7341800000000003	0.037086	0.944704	984.0	2996.0	1	0	0.012914000000000002	0.8947039999999999
thin	joint_best	joint_radius	USP36	4	4	-1.5635	-1.5665	-0.0030000000000001137	0.050849	0.048399	1126.0	1110.0	0	1	0.0008489999999999956	0.0016010000000000052
thin	joint_best	joint_radius	WDR33	4	4	-2.822	-2.825	-0.0030000000000001137	0.050632	0.048274	1124.0	1109.0	0	1	0.0006320000000000006	0.0017260000000000053
thin	joint_best	joint_radius	ZMAT5	4	4	-3.1636	-3.1665	-0.0028999999999999027	0.050247	0.047913	1122.0	1105.0	0	1	0.0002469999999999972	0.0020870000000000055
